timestep,num-issues,num-choices,num-labels,strenght-of-influence,multi-issue-discourse,ignorring,prob-droping-label,SW-index,cosine-similarity
1400,1,10,2,20,20,0,0.0,0.0,0.9
1400,1,10,2,20,20,1,0.0,0.0,0.7666666666666666
1400,1,10,6,20,20,0,0.0,0.0,0.8333333333333333
1400,1,10,6,20,20,1,0.0,0.0,0.3714285714285713
1400,1,10,10,20,20,0,0.0,0.0,0.8781818181818182
1400,1,10,10,20,20,1,0.0,0.0,0.2727272727272726
1400,5,2,2,20,20,0,0.0,0.0,0.7866666666666667
1400,5,2,2,20,20,1,0.0,0.0,0.8333333333333333
1400,5,2,6,20,20,0,0.0,0.0,0.6857142857142857
1400,5,2,6,20,20,1,0.0,0.0,0.6447619047619048
1400,5,2,10,20,20,0,0.0,0.0,0.6352727272727272
1400,5,2,10,20,20,1,0.0,0.0,0.5930909090909091
1400,5,5,2,20,20,0,0.0,0.0,0.7666666666666667
1400,5,5,2,20,20,1,0.0,0.0,0.74
1400,5,5,6,20,20,0,0.0,0.0,0.4885714285714285
1400,5,5,6,20,20,1,0.0,0.0,0.438095238095238
1400,5,5,10,20,20,0,0.0,0.0,0.3658181818181817
1400,5,5,10,20,20,1,0.0,0.0,0.3487272727272726
1400,5,10,2,20,20,0,0.0,0.0,0.72
1400,5,10,2,20,20,1,0.0,0.0,0.6933333333333334
1400,5,10,6,20,20,0,0.0,0.0,0.3847619047619047
1400,5,10,6,20,20,1,0.0,0.0,0.3571428571428571
1400,5,10,10,20,20,0,0.0,0.0,0.2967272727272726
1400,5,10,10,20,20,1,0.0,0.0,0.2734545454545454
1400,10,2,2,20,20,0,0.0,0.0,0.8400000000000001
1400,10,2,2,20,20,1,0.0,0.0,0.8433333333333334
1400,10,2,6,20,20,0,0.0,0.0,0.6923809523809524
1400,10,2,6,20,20,1,0.0,0.0,0.6485714285714286
1400,10,2,10,20,20,0,0.0,0.0,0.6483636363636365
1400,10,2,10,20,20,1,0.0,0.0005331533815215,0.5953370806536552
1400,10,5,2,20,20,0,0.0,0.0,0.7366666666666667
1400,10,5,2,20,20,1,0.0,0.0,0.7166666666666667
