timestep,num-issues,num-choices,num-labels,strenght-of-influence,multi-issue-discourse,ignorring,prob-droping-label,SW-index,cosine-similarity
4200,1,2,2,20,20,1,0.001,0.567646587,0.9941626666666666
4400,1,2,2,20,20,1,0.001,0.5642872,0.995538
4600,1,2,2,20,20,1,0.001,0.5579426975,0.996031
4800,1,2,2,20,20,1,0.001,0.55228462,0.9973543333333332
5000,1,2,2,20,20,1,0.001,0.5409927170000001,0.9976806666666668
5200,1,2,2,20,20,1,0.001,0.5293651115,0.998268
5400,1,2,2,20,20,1,0.001,0.5169609505,0.9988913333333332
5600,1,2,2,20,20,1,0.001,0.4992280724999999,0.9992143333333332
5800,1,2,2,20,20,1,0.001,0.4740165079999999,0.999545
6000,1,2,2,20,20,1,0.001,0.4423430145,0.9994566666666668
6200,1,2,2,20,20,1,0.001,0.3981292065,0.999405
6400,1,2,2,20,20,1,0.001,0.347180341,0.9993693333333332
6600,1,2,2,20,20,1,0.001,0.3258245705,0.999674
6800,1,2,2,20,20,1,0.001,0.3022914625,0.9998143333333334
7000,1,2,2,20,20,1,0.001,0.283871509,0.9998383333333332
7200,1,2,2,20,20,1,0.001,0.275569124,0.9996783333333332
7400,1,2,2,20,20,1,0.001,0.2693698814999999,0.9997773333333332
7600,1,2,2,20,20,1,0.001,0.2636362065,0.999889
7800,1,2,2,20,20,1,0.001,0.255485075,0.9998913333333332
8000,1,2,2,20,20,1,0.001,0.2459430164999999,0.9999503333333332
8200,1,2,2,20,20,1,0.001,0.2315889495,0.999956
8400,1,2,2,20,20,1,0.001,0.212210767,0.9999756666666666
8600,1,2,2,20,20,1,0.001,0.1926977205,0.9999733333333334
8800,1,2,2,20,20,1,0.001,0.182888041,0.9999726666666668
9000,1,2,2,20,20,1,0.001,0.177208813,0.9999866666666666
9200,1,2,2,20,20,1,0.001,0.171573629,0.9999796666666668
9400,1,2,2,20,20,1,0.001,0.163979542,0.999974
9600,1,2,2,20,20,1,0.001,0.1547232305,0.99998
9800,1,2,2,20,20,1,0.001,0.140896716,0.9999743333333332
10000,1,2,2,20,20,1,0.001,0.1241778165,0.9999676666666666
0,1,2,6,20,20,0,0.001,0.9973625701666666,0.9979122857142858
200,1,2,6,20,20,0,0.001,0.0292103273333333,0.9665651428571428
400,1,2,6,20,20,0,0.001,0.0306774361666666,0.967139476190476
600,1,2,6,20,20,0,0.001,0.0451563436666666,0.971814238095238
800,1,2,6,20,20,0,0.001,0.0534378693333333,0.9751927142857144
1000,1,2,6,20,20,0,0.001,0.0580057063333333,0.9773275238095238
1200,1,2,6,20,20,0,0.001,0.0635435545,0.9805220952380952
1400,1,2,6,20,20,0,0.001,0.0681033491666666,0.9840768095238096
1600,1,2,6,20,20,0,0.001,0.0712375495,0.9866407142857142
1800,1,2,6,20,20,0,0.001,0.0733771595,0.9898426666666664
2000,1,2,6,20,20,0,0.001,0.0738524435,0.9920949047619048
2200,1,2,6,20,20,0,0.001,0.0730351456666666,0.994291
2400,1,2,6,20,20,0,0.001,0.0712748615,0.995548619047619
2600,1,2,6,20,20,0,0.001,0.067695012,0.996539476190476
2800,1,2,6,20,20,0,0.001,0.0647693489999999,0.9977250476190476
3000,1,2,6,20,20,0,0.001,0.0622285406666666,0.9985404761904764
3200,1,2,6,20,20,0,0.001,0.0574719676666666,0.999127619047619
3400,1,2,6,20,20,0,0.001,0.0509776523333333,0.9993587142857144
3600,1,2,6,20,20,0,0.001,0.0445844688333333,0.999562
3800,1,2,6,20,20,0,0.001,0.0360434931666666,0.9996591428571427
4000,1,2,6,20,20,0,0.001,0.024847968,0.9998297142857144
4200,1,2,6,20,20,0,0.001,0.0103922163333333,0.999972
4400,1,2,6,20,20,0,0.001,0.0025958841666666,0.9999990952380952
4600,1,2,6,20,20,0,0.001,0.0,1.0
4800,1,2,6,20,20,0,0.001,0.0,1.0
5000,1,2,6,20,20,0,0.001,0.0,1.0
5200,1,2,6,20,20,0,0.001,0.0,1.0
5400,1,2,6,20,20,0,0.001,0.0,1.0
5600,1,2,6,20,20,0,0.001,0.0,1.0
5800,1,2,6,20,20,0,0.001,0.0,1.0
6000,1,2,6,20,20,0,0.001,0.0,1.0
6200,1,2,6,20,20,0,0.001,0.0,1.0
6400,1,2,6,20,20,0,0.001,0.0,1.0
6600,1,2,6,20,20,0,0.001,0.0,1.0
6800,1,2,6,20,20,0,0.001,0.0,1.0
7000,1,2,6,20,20,0,0.001,0.0,1.0
7200,1,2,6,20,20,0,0.001,0.0,1.0
7400,1,2,6,20,20,0,0.001,0.0,1.0
7600,1,2,6,20,20,0,0.001,0.0,1.0
7800,1,2,6,20,20,0,0.001,0.0,1.0
8000,1,2,6,20,20,0,0.001,0.0,1.0
8200,1,2,6,20,20,0,0.001,0.0,1.0
8400,1,2,6,20,20,0,0.001,0.0,1.0
8600,1,2,6,20,20,0,0.001,0.0,1.0
8800,1,2,6,20,20,0,0.001,0.0,1.0
9000,1,2,6,20,20,0,0.001,0.0,1.0
9200,1,2,6,20,20,0,0.001,0.0,1.0
9400,1,2,6,20,20,0,0.001,0.0,1.0
9600,1,2,6,20,20,0,0.001,0.0,1.0
9800,1,2,6,20,20,0,0.001,0.0,1.0
10000,1,2,6,20,20,0,0.001,0.0,1.0
0,1,2,6,20,20,1,0.001,0.9978314845,0.9978430952380952
200,1,2,6,20,20,1,0.001,0.2257302546666666,0.7164751904761905
400,1,2,6,20,20,1,0.001,0.291248637,0.7289870952380952
600,1,2,6,20,20,1,0.001,0.3966732396666667,0.7646648095238096
800,1,2,6,20,20,1,0.001,0.476182466,0.8002155714285715
1000,1,2,6,20,20,1,0.001,0.5279283158333333,0.8313339047619047
1200,1,2,6,20,20,1,0.001,0.5630213825,0.8608550476190476
1400,1,2,6,20,20,1,0.001,0.5851696388333333,0.8876459047619047
1600,1,2,6,20,20,1,0.001,0.5964371815,0.9092444761904762
1800,1,2,6,20,20,1,0.001,0.6007810636666667,0.9293255238095238
2000,1,2,6,20,20,1,0.001,0.5951812025,0.9450155714285716
2200,1,2,6,20,20,1,0.001,0.5796167555,0.956346761904762
2400,1,2,6,20,20,1,0.001,0.5577178748333333,0.9667430476190476
2600,1,2,6,20,20,1,0.001,0.5293355685,0.9738380476190476
2800,1,2,6,20,20,1,0.001,0.4909057978333333,0.9803263333333334
3000,1,2,6,20,20,1,0.001,0.4544749788333333,0.9851046666666669
3200,1,2,6,20,20,1,0.001,0.4144166370000001,0.9882744285714288
3400,1,2,6,20,20,1,0.001,0.37265174,0.9922120952380952
3600,1,2,6,20,20,1,0.001,0.3262297741666666,0.9945630952380952
3800,1,2,6,20,20,1,0.001,0.2778080201666666,0.9949449047619048
4000,1,2,6,20,20,1,0.001,0.2376498518333333,0.9955471904761906
4200,1,2,6,20,20,1,0.001,0.2152811691666666,0.996818380952381
4400,1,2,6,20,20,1,0.001,0.1942663181666666,0.9967331428571428
4600,1,2,6,20,20,1,0.001,0.1883930106666666,0.9973597142857142
4800,1,2,6,20,20,1,0.001,0.1865974479999999,0.9978104285714288
5000,1,2,6,20,20,1,0.001,0.185165301,0.9980739523809524
5200,1,2,6,20,20,1,0.001,0.1819398653333333,0.9981666666666668
5400,1,2,6,20,20,1,0.001,0.1785839709999999,0.9985375714285716
5600,1,2,6,20,20,1,0.001,0.1751988606666666,0.9990186666666666
5800,1,2,6,20,20,1,0.001,0.1711271805,0.9992766190476192
6000,1,2,6,20,20,1,0.001,0.1641122311666666,0.9991844285714286
6200,1,2,6,20,20,1,0.001,0.1566732158333333,0.9994159523809524
6400,1,2,6,20,20,1,0.001,0.148239226,0.9991627142857142
6600,1,2,6,20,20,1,0.001,0.1344179241666666,0.9988956666666666
6800,1,2,6,20,20,1,0.001,0.1211967808333333,0.9995151428571428
7000,1,2,6,20,20,1,0.001,0.1088536874999999,0.9994649047619047
7200,1,2,6,20,20,1,0.001,0.102110112,0.9993962857142856
7400,1,2,6,20,20,1,0.001,0.0994925186666666,0.9994090952380952
7600,1,2,6,20,20,1,0.001,0.0994645245,0.9993732857142856
7800,1,2,6,20,20,1,0.001,0.0998072924999999,0.9997812857142858
8000,1,2,6,20,20,1,0.001,0.0998626481666666,0.9998420476190476
8200,1,2,6,20,20,1,0.001,0.09985846,0.999842
8400,1,2,6,20,20,1,0.001,0.0997811083333333,0.999756
8600,1,2,6,20,20,1,0.001,0.099841219,0.9998338095238096
8800,1,2,6,20,20,1,0.001,0.0997529526666666,0.9997311428571428
9000,1,2,6,20,20,1,0.001,0.0998087546666666,0.9998279523809523
9200,1,2,6,20,20,1,0.001,0.0998584105,0.9998850476190476
9400,1,2,6,20,20,1,0.001,0.0997801723333333,0.999811
9600,1,2,6,20,20,1,0.001,0.0998168825,0.9998301428571428
9800,1,2,6,20,20,1,0.001,0.0997745835,0.9998118571428573
10000,1,2,6,20,20,1,0.001,0.0997918856666666,0.9998348571428572
0,1,2,10,20,20,0,0.001,0.996762464,0.9967817454545452
200,1,2,10,20,20,0,0.001,0.0971885979999999,0.8952613272727273
400,1,2,10,20,20,0,0.001,0.0961057673,0.9013358545454546
600,1,2,10,20,20,0,0.001,0.1381364937999999,0.9165586727272726
800,1,2,10,20,20,0,0.001,0.1564392884,0.9284982727272728
1000,1,2,10,20,20,0,0.001,0.1720627955999999,0.940176490909091
1200,1,2,10,20,20,0,0.001,0.1816209156,0.9521354363636364
1400,1,2,10,20,20,0,0.001,0.1859737684,0.9632403818181816
1600,1,2,10,20,20,0,0.001,0.1880083725999999,0.9744068
1800,1,2,10,20,20,0,0.001,0.1817884186,0.9814722545454544
2000,1,2,10,20,20,0,0.001,0.171919791,0.9860746727272728
2200,1,2,10,20,20,0,0.001,0.1578871955,0.9900935272727271
2400,1,2,10,20,20,0,0.001,0.1377385207999999,0.9933935272727272
2600,1,2,10,20,20,0,0.001,0.1173646854999999,0.9954668909090908
2800,1,2,10,20,20,0,0.001,0.0976671089,0.9966014
3000,1,2,10,20,20,0,0.001,0.0821551838,0.9975387272727272
3200,1,2,10,20,20,0,0.001,0.075602036,0.9981391090909092
3400,1,2,10,20,20,0,0.001,0.0701323841,0.9985524545454544
3600,1,2,10,20,20,0,0.001,0.065155615,0.9987469818181818
3800,1,2,10,20,20,0,0.001,0.0586907881,0.9990312363636364
4000,1,2,10,20,20,0,0.001,0.0509165710999999,0.999389309090909
4200,1,2,10,20,20,0,0.001,0.0420863591,0.9996522545454546
4400,1,2,10,20,20,0,0.001,0.0332282731,0.9998026
4600,1,2,10,20,20,0,0.001,0.0201225459,0.9999075090909092
4800,1,2,10,20,20,0,0.001,0.0103714105,0.9999767090909092
5000,1,2,10,20,20,0,0.001,0.0070613319,0.9999864727272726
5200,1,2,10,20,20,0,0.001,0.0014177118999999,0.9999988363636364
5400,1,2,10,20,20,0,0.001,0.0004066849,0.9999998363636364
5600,1,2,10,20,20,0,0.001,0.0,1.0
5800,1,2,10,20,20,0,0.001,0.0,1.0
6000,1,2,10,20,20,0,0.001,0.0,1.0
6200,1,2,10,20,20,0,0.001,0.0,1.0
6400,1,2,10,20,20,0,0.001,0.0,1.0
6600,1,2,10,20,20,0,0.001,0.0,1.0
6800,1,2,10,20,20,0,0.001,0.0,1.0
7000,1,2,10,20,20,0,0.001,0.0,1.0
7200,1,2,10,20,20,0,0.001,0.0,1.0
7400,1,2,10,20,20,0,0.001,0.0,1.0
7600,1,2,10,20,20,0,0.001,0.0,1.0
7800,1,2,10,20,20,0,0.001,0.0,1.0
8000,1,2,10,20,20,0,0.001,0.0,1.0
8200,1,2,10,20,20,0,0.001,0.0,1.0
8400,1,2,10,20,20,0,0.001,0.0,1.0
8600,1,2,10,20,20,0,0.001,0.0,1.0
8800,1,2,10,20,20,0,0.001,0.0,1.0
9000,1,2,10,20,20,0,0.001,0.0,1.0
9200,1,2,10,20,20,0,0.001,0.0,1.0
9400,1,2,10,20,20,0,0.001,0.0,1.0
9600,1,2,10,20,20,0,0.001,0.0,1.0
9800,1,2,10,20,20,0,0.001,0.0,1.0
10000,1,2,10,20,20,0,0.001,0.0,1.0
0,1,2,10,20,20,1,0.001,0.9961302203,0.9958087090909092
200,1,2,10,20,20,1,0.001,0.2421000309,0.6786856181818182
400,1,2,10,20,20,1,0.001,0.3008824752,0.6898499090909092
600,1,2,10,20,20,1,0.001,0.4135282363,0.7283396727272727
800,1,2,10,20,20,1,0.001,0.4944411585,0.7646844909090909
1000,1,2,10,20,20,1,0.001,0.5543075048,0.8009675272727274
1200,1,2,10,20,20,1,0.001,0.5985287165,0.8345174181818182
1400,1,2,10,20,20,1,0.001,0.6281858224,0.8635301454545454
1600,1,2,10,20,20,1,0.001,0.6477295953,0.8887722181818182
1800,1,2,10,20,20,1,0.001,0.655373937,0.9069095272727272
2000,1,2,10,20,20,1,0.001,0.6536152328,0.924268418181818
2200,1,2,10,20,20,1,0.001,0.6421044281999999,0.9351892909090908
2400,1,2,10,20,20,1,0.001,0.6351757641,0.9484609818181818
2600,1,2,10,20,20,1,0.001,0.6314421378,0.958438381818182
2800,1,2,10,20,20,1,0.001,0.6259051096999999,0.9675112909090908
3000,1,2,10,20,20,1,0.001,0.6148317373000001,0.9738355818181818
3200,1,2,10,20,20,1,0.001,0.5990929349,0.9784165636363636
3400,1,2,10,20,20,1,0.001,0.5831493236,0.9819409636363636
3600,1,2,10,20,20,1,0.001,0.57139012,0.9856381454545454
3800,1,2,10,20,20,1,0.001,0.5605871708,0.9871021818181818
4000,1,2,10,20,20,1,0.001,0.5505018346,0.989588
4200,1,2,10,20,20,1,0.001,0.538168687,0.9910558181818182
4400,1,2,10,20,20,1,0.001,0.5274526243,0.9919198
4600,1,2,10,20,20,1,0.001,0.5139780888,0.993032290909091
4800,1,2,10,20,20,1,0.001,0.4976755303,0.9945420363636364
5000,1,2,10,20,20,1,0.001,0.479432084,0.9961385272727272
5200,1,2,10,20,20,1,0.001,0.4546482845,0.9967770727272728
5400,1,2,10,20,20,1,0.001,0.4279573331,0.9968189818181818
5600,1,2,10,20,20,1,0.001,0.3993361481,0.9971608
5800,1,2,10,20,20,1,0.001,0.3736539182,0.9974270363636364
6000,1,2,10,20,20,1,0.001,0.3489142255,0.9975457454545454
6200,1,2,10,20,20,1,0.001,0.3286136208,0.9981091818181816
6400,1,2,10,20,20,1,0.001,0.3105401311,0.9986813272727272
6600,1,2,10,20,20,1,0.001,0.2885633626,0.9986985454545454
6800,1,2,10,20,20,1,0.001,0.2630345703,0.998730781818182
7000,1,2,10,20,20,1,0.001,0.2357891971,0.9991605272727272
7200,1,2,10,20,20,1,0.001,0.2013389095,0.9994827454545454
7400,1,2,10,20,20,1,0.001,0.1678575705999999,0.9995224545454546
7600,1,2,10,20,20,1,0.001,0.1372306955,0.9996573454545457
7800,1,2,10,20,20,1,0.001,0.1079749295999999,0.999739218181818
8000,1,2,10,20,20,1,0.001,0.0845164342,0.9996600363636364
8200,1,2,10,20,20,1,0.001,0.0711472287999999,0.9997300909090908
8400,1,2,10,20,20,1,0.001,0.0601880644,0.9997419090909092
8600,1,2,10,20,20,1,0.001,0.0488233966,0.9998258363636364
8800,1,2,10,20,20,1,0.001,0.036110343,0.9999063454545456
9000,1,2,10,20,20,1,0.001,0.0254473327,0.9999543272727272
9200,1,2,10,20,20,1,0.001,0.0164671234,0.9999752545454544
9400,1,2,10,20,20,1,0.001,0.0099940295999999,0.9999937272727272
9600,1,2,10,20,20,1,0.001,0.0051636814,0.9999979454545452
9800,1,2,10,20,20,1,0.001,0.0026494475,0.9999988363636364
10000,1,2,10,20,20,1,0.001,0.0011717383,0.9999992545454546
0,1,10,2,20,20,0,0.001,0.9952977695,0.9953823333333334
200,1,10,2,20,20,0,0.001,0.035705704,0.8469239999999999
400,1,10,2,20,20,0,0.001,0.0609506099999999,0.8624923333333333
600,1,10,2,20,20,0,0.001,0.0777761174999999,0.8763059999999999
800,1,10,2,20,20,0,0.001,0.0931749105,0.8920999999999999
1000,1,10,2,20,20,0,0.001,0.1055971409999999,0.907722
1200,1,10,2,20,20,0,0.001,0.114382745,0.9206733333333332
1400,1,10,2,20,20,0,0.001,0.1214085874999999,0.9325403333333334
1600,1,10,2,20,20,0,0.001,0.126235738,0.941339
1800,1,10,2,20,20,0,0.001,0.130547098,0.9500656666666666
2000,1,10,2,20,20,0,0.001,0.1329815525,0.9553063333333334
2200,1,10,2,20,20,0,0.001,0.1364574335,0.9631473333333332
2400,1,10,2,20,20,0,0.001,0.1391524985,0.969579
2600,1,10,2,20,20,0,0.001,0.1420279895,0.9767366666666666
2800,1,10,2,20,20,0,0.001,0.1433071964999999,0.9802823333333331
3000,1,10,2,20,20,0,0.001,0.14502066,0.9849453333333332
3200,1,10,2,20,20,0,0.001,0.1459187375,0.987757
3400,1,10,2,20,20,0,0.001,0.146582692,0.989806
3600,1,10,2,20,20,0,0.001,0.147125389,0.9916913333333334
3800,1,10,2,20,20,0,0.001,0.1475156805,0.99333
4000,1,10,2,20,20,0,0.001,0.14779302,0.9946906666666668
4200,1,10,2,20,20,0,0.001,0.148184776,0.9964366666666666
4400,1,10,2,20,20,0,0.001,0.1483670285,0.9976296666666666
4600,1,10,2,20,20,0,0.001,0.14806795,0.997584
4800,1,10,2,20,20,0,0.001,0.1476846085,0.9978583333333332
5000,1,10,2,20,20,0,0.001,0.1474838989999999,0.9984726666666668
5200,1,10,2,20,20,0,0.001,0.146967161,0.9986833333333334
5400,1,10,2,20,20,0,0.001,0.1463301815,0.9987626666666668
5600,1,10,2,20,20,0,0.001,0.1455834375,0.9990473333333334
5800,1,10,2,20,20,0,0.001,0.144659438,0.9991713333333332
6000,1,10,2,20,20,0,0.001,0.143485165,0.9993573333333334
6200,1,10,2,20,20,0,0.001,0.1421461524999999,0.999505
6400,1,10,2,20,20,0,0.001,0.140309013,0.9993363333333332
6600,1,10,2,20,20,0,0.001,0.138385873,0.9996296666666667
6800,1,10,2,20,20,0,0.001,0.1354314174999999,0.9996313333333332
7000,1,10,2,20,20,0,0.001,0.13213734,0.999561
7200,1,10,2,20,20,0,0.001,0.1281713995,0.999773
7400,1,10,2,20,20,0,0.001,0.1230309504999999,0.9997493333333332
7600,1,10,2,20,20,0,0.001,0.1156799925,0.9998776666666668
7800,1,10,2,20,20,0,0.001,0.1075169865,0.9998826666666666
8000,1,10,2,20,20,0,0.001,0.0958599075,0.999902
8200,1,10,2,20,20,0,0.001,0.0819624215,0.999914
8400,1,10,2,20,20,0,0.001,0.066447101,0.9998456666666669
8600,1,10,2,20,20,0,0.001,0.051353734,0.9998836666666668
8800,1,10,2,20,20,0,0.001,0.0364601164999999,0.9999163333333334
9000,1,10,2,20,20,0,0.001,0.0250867735,0.9999426666666666
9200,1,10,2,20,20,0,0.001,0.019876332,0.9999296666666666
9400,1,10,2,20,20,0,0.001,0.0167272685,0.999955
9600,1,10,2,20,20,0,0.001,0.0126932525,0.9999616666666666
9800,1,10,2,20,20,0,0.001,0.0069602425,0.9999826666666668
10000,1,10,2,20,20,0,0.001,0.0019963414999999,0.9999993333333332
0,1,10,2,20,20,1,0.001,0.995998936,0.9947893333333332
200,1,10,2,20,20,1,0.001,0.053195791,0.7529803333333334
400,1,10,2,20,20,1,0.001,0.099532898,0.781539
600,1,10,2,20,20,1,0.001,0.1300567115,0.8077036666666666
800,1,10,2,20,20,1,0.001,0.1519301559999999,0.830857
1000,1,10,2,20,20,1,0.001,0.1697095905,0.8534416666666667
1200,1,10,2,20,20,1,0.001,0.1832556295,0.87331
1400,1,10,2,20,20,1,0.001,0.1926127805,0.8893673333333334
1600,1,10,2,20,20,1,0.001,0.202151354,0.9067773333333332
1800,1,10,2,20,20,1,0.001,0.209393438,0.921323
2000,1,10,2,20,20,1,0.001,0.215354444,0.9343553333333332
2200,1,10,2,20,20,1,0.001,0.2200858,0.9454456666666669
2400,1,10,2,20,20,1,0.001,0.22442752,0.9564583333333332
2600,1,10,2,20,20,1,0.001,0.2276586805,0.9650503333333332
2800,1,10,2,20,20,1,0.001,0.230301416,0.972377
3000,1,10,2,20,20,1,0.001,0.232369801,0.9784836666666668
3200,1,10,2,20,20,1,0.001,0.2331889154999999,0.9816156666666668
3400,1,10,2,20,20,1,0.001,0.2340934465,0.9850363333333334
3600,1,10,2,20,20,1,0.001,0.234542394,0.987259
3800,1,10,2,20,20,1,0.001,0.235022507,0.9895396666666668
4000,1,10,2,20,20,1,0.001,0.235117356,0.9911186666666668
4200,1,10,2,20,20,1,0.001,0.2352046585,0.9928603333333332
4400,1,10,2,20,20,1,0.001,0.2349191905,0.9942186666666666
4600,1,10,2,20,20,1,0.001,0.234448262,0.9956296666666666
4800,1,10,2,20,20,1,0.001,0.233730734,0.996628
5000,1,10,2,20,20,1,0.001,0.2327489495,0.9973453333333332
5200,1,10,2,20,20,1,0.001,0.2310411275,0.9971396666666668
5400,1,10,2,20,20,1,0.001,0.229219128,0.9973916666666668
5600,1,10,2,20,20,1,0.001,0.2269580809999999,0.9975416666666664
5800,1,10,2,20,20,1,0.001,0.2245675734999999,0.998158
6000,1,10,2,20,20,1,0.001,0.2205004365,0.9981316666666666
6200,1,10,2,20,20,1,0.001,0.216172432,0.998557
6400,1,10,2,20,20,1,0.001,0.2107852069999999,0.9985253333333332
6600,1,10,2,20,20,1,0.001,0.20315254,0.9989153333333332
6800,1,10,2,20,20,1,0.001,0.1928666674999999,0.9991443333333332
7000,1,10,2,20,20,1,0.001,0.18015388,0.9993293333333334
7200,1,10,2,20,20,1,0.001,0.1726111175,0.999427
7400,1,10,2,20,20,1,0.001,0.164188171,0.999668
7600,1,10,2,20,20,1,0.001,0.152554876,0.9995433333333332
7800,1,10,2,20,20,1,0.001,0.140833603,0.9995666666666668
8000,1,10,2,20,20,1,0.001,0.1308742035,0.9996363333333332
8200,1,10,2,20,20,1,0.001,0.1213842515,0.999623
8400,1,10,2,20,20,1,0.001,0.1126793315,0.9996616666666668
8600,1,10,2,20,20,1,0.001,0.101449082,0.9996793333333333
8800,1,10,2,20,20,1,0.001,0.0896596859999999,0.9998246666666668
9000,1,10,2,20,20,1,0.001,0.0800907725,0.9998953333333332
9200,1,10,2,20,20,1,0.001,0.069491096,0.9999603333333332
9400,1,10,2,20,20,1,0.001,0.0588169085,0.9999883333333331
9600,1,10,2,20,20,1,0.001,0.047577272,0.9999956666666666
9800,1,10,2,20,20,1,0.001,0.037791026,0.999988
10000,1,10,2,20,20,1,0.001,0.0299034629999999,0.9999853333333334
0,1,10,6,20,20,0,0.001,0.9938636905,0.9837452380952382
200,1,10,6,20,20,0,0.001,0.0218929846666666,0.8853573809523809
400,1,10,6,20,20,0,0.001,0.0335460901666666,0.8892094285714286
600,1,10,6,20,20,0,0.001,0.0454686918333333,0.9025020476190476
800,1,10,6,20,20,0,0.001,0.0562616153333333,0.92108
1000,1,10,6,20,20,0,0.001,0.0611096553333333,0.9355319047619048
